X,Y
18.2954,-0.0157023
18.2951,-0.0157232
18.2947,-0.0157408
18.2943,-0.0157586
18.294,-0.0157764
18.2936,-0.0157943
18.2933,-0.0158122
18.2929,-0.0158299
18.2926,-0.0158477
18.2922,-0.0158624
18.2919,-0.0158804
18.2915,-0.0158948
18.2911,-0.0159192
18.2908,-0.0159338
18.2904,-0.0159486
18.2901,-0.0159665
18.2897,-0.0159843
18.2894,-0.0160087
18.289,-0.0160267
18.2887,-0.0160448
18.2883,-0.0160629
18.2879,-0.0160774
18.2876,-0.0160989
18.2872,-0.0161168
18.2869,-0.0161317
18.2865,-0.016153
18.2862,-0.0161712
18.2858,-0.0161611
18.2855,-0.0162073
18.2851,-0.0162222
18.2847,-0.0162403
18.2844,-0.0162618
18.284,-0.01628
18.2837,-0.0162981
18.2833,-0.016313
18.283,-0.016328
18.2826,-0.0163525
18.2823,-0.016371
18.2819,-0.0163893
18.2816,-0.0164074
18.2812,-0.0164259
18.2808,-0.0164439
18.2805,-0.0164622
18.2801,-0.0164804
18.2798,-0.0164958
18.2794,-0.0165171
18.2791,-0.0165356
18.2787,-0.0165541
18.2784,-0.0165727
18.278,-0.016591
18.2777,-0.0166093
18.2773,-0.0166278
18.2769,-0.0166463
18.2766,-0.016658
18.2762,-0.0166764
18.2759,-0.0167015
18.2755,-0.01672
18.2752,-0.0167385
18.2748,-0.016757
18.2745,-0.0167722
18.2741,-0.0167909
18.2737,-0.0168128
18.2734,-0.0168314
18.273,-0.0168498
18.2727,-0.0168686
18.2723,-0.0168872
18.272,-0.0168995
18.2716,-0.0169246
18.2713,-0.0169431
18.2709,-0.0169619
18.2705,-0.0169774
18.2702,-0.016996
18.2698,-0.0170149
18.2695,-0.0170368
18.2691,-0.0170555
18.2688,-0.0170742
18.2684,-0.0170932
18.2681,-0.0171118
18.2677,-0.0171303
18.2674,-0.0171492
18.267,-0.0171682
18.2667,-0.0171873
18.2663,-0.0172061
18.2659,-0.0172187
18.2656,-0.0172437
18.2652,-0.0172627
18.2649,-0.0172818
18.2645,-0.0173006
18.2642,-0.0173196
18.2638,-0.0173385
18.2635,-0.0173576
18.2631,-0.0173765
18.2627,-0.0173858
18.2624,-0.0174145
18.262,-0.0174303
18.2617,-0.0174525
18.2613,-0.0174715
18.261,-0.0174907
18.2606,-0.0175096
18.2603,-0.0175286
18.2599,-0.0175415
18.2596,-0.0175672
18.2592,-0.0175864
18.2589,-0.0176056
18.2585,-0.0176248
18.2581,-0.017644
18.2578,-0.0176629
18.2574,-0.0176825
18.2571,-0.0177015
18.2567,-0.0177207
18.2564,-0.0177402
18.256,-0.0177382
18.2557,-0.0177756
18.2553,-0.0177982
18.255,-0.0178172
18.2546,-0.0178368
18.2542,-0.0178561
18.2539,-0.0178756
18.2535,-0.0178947
18.2532,-0.0179144
18.2528,-0.0179337
18.2525,-0.017953
18.2521,-0.0179725
18.2518,-0.0179921
18.2514,-0.0180082
18.2511,-0.0180309
18.2507,-0.0180508
18.2504,-0.0180681
18.25,-0.0180894
18.2496,-0.0181025
18.2493,-0.0181218
18.2489,-0.0181482
18.2486,-0.0181678
18.2482,-0.0181872
18.2479,-0.0182071
18.2475,-0.0182268
18.2472,-0.0182464
18.2468,-0.0182594
18.2464,-0.0182858
18.2461,-0.0183054
18.2457,-0.0183249
18.2454,-0.0183448
18.245,-0.0183645
18.2447,-0.0183843
18.2443,-0.0184041
18.244,-0.0184238
18.2436,-0.0184437
18.2433,-0.0184633
18.2429,-0.0184813
18.2426,-0.0185031
18.2422,-0.018523
18.2418,-0.0185428
18.2415,-0.0185566
18.2411,-0.0185792
18.2408,-0.0186024
18.2404,-0.0186225
18.2401,-0.0186423
18.2397,-0.0186624
18.2394,-0.0186824
18.239,-0.0187024
18.2386,-0.0187159
18.2383,-0.0187359
18.2379,-0.0187625
18.2376,-0.0187824
18.2372,-0.0188027
18.2369,-0.018823
18.2365,-0.0188428
18.2362,-0.0188563
18.2358,-0.0188829
18.2355,-0.0188998
18.2351,-0.0189231
18.2348,-0.0189435
18.2344,-0.0189636
18.2341,-0.018984
18.2337,-0.0190041
18.2333,-0.0190244
18.233,-0.0190444
18.2326,-0.0190647
18.2323,-0.019083
18.2319,-0.0191052
18.2316,-0.0191256
18.2312,-0.0191428
18.2309,-0.0191661
18.2305,-0.0191816
18.2302,-0.0192039
18.2298,-0.0192273
18.2295,-0.0192478
18.2291,-0.0192681
18.2288,-0.0192886
18.2284,-0.019309
18.228,-0.0193296
18.2277,-0.0193501
18.2273,-0.0193705
18.227,-0.019391
18.2266,-0.0194115
18.2263,-0.0194318
18.2259,-0.0194525
18.2256,-0.0194731
18.2252,-0.0194936
18.2249,-0.0195143
18.2245,-0.019535
18.2242,-0.0195555
18.2238,-0.0195761
18.2234,-0.0195967
18.2231,-0.0196174
18.2227,-0.0196381
18.2224,-0.0196587
18.222,-0.0196763
18.2217,-0.0196972
18.2213,-0.019718
18.221,-0.0197353
18.2206,-0.0197625
18.2203,-0.0197834
18.2199,-0.0198039
18.2195,-0.0198182
18.2192,-0.0198458
18.2189,-0.0198666
18.2185,-0.0198877
18.2181,-0.0199084
18.2178,-0.0199228
18.2174,-0.0199502
18.2171,-0.0199713
18.2167,-0.0199923
18.2164,-0.0200132
18.216,-0.020034
18.2157,-0.0200552
18.2153,-0.0200759
18.215,-0.0200697
18.2146,-0.0201179
18.2143,-0.020139
18.2139,-0.0201602
18.2135,-0.0201813
18.2132,-0.0202025
18.2128,-0.0202234
18.2125,-0.0202451
18.2121,-0.0202657
18.2118,-0.0202866
18.2114,-0.0203079
18.2111,-0.0203227
18.2107,-0.020344
18.2104,-0.0203652
18.21,-0.0203926
18.2097,-0.0204119
18.2093,-0.0204354
18.209,-0.020457
18.2086,-0.0204781
18.2083,-0.0204992
18.2079,-0.0205207
18.2075,-0.020542
18.2072,-0.0205634
18.2068,-0.0205845
18.2065,-0.0206063
18.2061,-0.0206276
18.2058,-0.0206458
18.2054,-0.0206702
18.2051,-0.0206855
18.2047,-0.0207132
18.2044,-0.0207287
18.204,-0.0207498
18.2037,-0.0207778
18.2033,-0.0207964
18.2029,-0.0208111
18.2026,-0.0208306
18.2023,-0.0208642
18.2019,-0.0208856
18.2015,-0.0209075
18.2012,-0.0209289
18.2008,-0.0209505
18.2005,-0.0209656
18.2001,-0.0209877
18.1998,-0.0210091
18.1994,-0.0210375
18.1991,-0.021059
18.1987,-0.0210807
18.1984,-0.0211025
18.198,-0.0211243
18.1977,-0.021146
18.1973,-0.0211678
18.197,-0.0211897
18.1966,-0.0212114
18.1963,-0.0212334
18.1959,-0.0212551
18.1955,-0.0212772
18.1952,-0.0212988
18.1948,-0.0213208
18.1945,-0.0213426
18.1941,-0.0213645
18.1938,-0.0213802
18.1934,-0.0214088
18.1931,-0.0214305
18.1927,-0.0214526
18.1924,-0.0214749
18.192,-0.0214932
18.1917,-0.0215154
18.1913,-0.0215407
18.191,-0.0215597
18.1906,-0.0215819
18.1903,-0.021604
18.1899,-0.0216259
18.1896,-0.0216514
18.1892,-0.0216735
18.1888,-0.0216958
18.1885,-0.0217178
18.1881,-0.0217403
18.1878,-0.0217625
18.1874,-0.0217846
18.1871,-0.0218068
18.1867,-0.0218289
18.1864,-0.0218512
18.186,-0.0218736
18.1857,-0.0218958
18.1853,-0.0219153
18.185,-0.0219409
18.1846,-0.021963
18.1843,-0.0219789
18.1839,-0.0220077
18.1836,-0.0220304
18.1832,-0.0220525
18.1829,-0.0220664
18.1825,-0.0220977
18.1822,-0.02212
18.1818,-0.0221427
18.1814,-0.0221652
18.1811,-0.0221877
18.1807,-0.0222102
18.1804,-0.022233
18.18,-0.0222554
18.1797,-0.0222783
18.1793,-0.0223008
18.179,-0.0223232
18.1786,-0.022346
18.1783,-0.0223686
18.1779,-0.0223911
18.1776,-0.022414
18.1772,-0.0224366
18.1769,-0.0224592
18.1765,-0.0224821
18.1762,-0.0225049
18.1758,-0.0225278
18.1755,-0.0225506
18.1751,-0.0225666
18.1748,-0.0225897
18.1744,-0.0226127
18.1741,-0.0226415
18.1737,-0.0226646
18.1734,-0.0226876
18.173,-0.0227073
18.1726,-0.0227271
18.1723,-0.0227499
18.1719,-0.0227789
18.1716,-0.0228023
18.1712,-0.0228224
18.1709,-0.0228483
18.1705,-0.0228714
18.1702,-0.0228943
18.1698,-0.0229171
18.1695,-0.0229403
18.1691,-0.0229634
18.1688,-0.0229835
18.1684,-0.0230096
18.1681,-0.0230326
18.1677,-0.023056
18.1674,-0.0230793
18.167,-0.0231024
18.1667,-0.0231235
18.1663,-0.0231488
18.166,-0.0231718
18.1656,-0.0231951
18.1653,-0.0232121
18.1649,-0.0232355
18.1645,-0.0232587
18.1642,-0.0232881
18.1638,-0.0233052
18.1635,-0.0233349
18.1632,-0.0233585
18.1628,-0.0233818
18.1624,-0.0234053
18.1621,-0.0234287
18.1617,-0.0234456
18.1614,-0.0234755
18.161,-0.0234991
18.1607,-0.0235224
18.1603,-0.0235457
18.16,-0.0235692
18.1596,-0.0235898
18.1593,-0.0236134
18.1589,-0.0236402
18.1586,-0.0236635
18.1582,-0.0236872
18.1579,-0.0237043
18.1575,-0.0237341
18.1572,-0.0237581
18.1568,-0.0237786
18.1565,-0.0238055
18.1561,-0.0238291
18.1558,-0.0238529
18.1554,-0.0238764
18.1551,-0.0239004
18.1547,-0.0239238
18.1544,-0.023948
18.154,-0.0239715
18.1537,-0.023989
18.1533,-0.0240192
18.153,-0.024043
18.1526,-0.024067
18.1523,-0.024091
18.1519,-0.0241149
18.1516,-0.0241389
18.1512,-0.0241629
18.1509,-0.0241866
18.1505,-0.0242105
18.1502,-0.0242344
18.1498,-0.0242553
18.1494,-0.0242794
18.1491,-0.0243001
18.1487,-0.0243306
18.1484,-0.0243547
18.148,-0.0243788
18.1477,-0.0244031
18.1473,-0.0244269
18.147,-0.0244514
18.1467,-0.0244569
18.1463,-0.0244997
18.1459,-0.0245237
18.1456,-0.0245481
18.1452,-0.0245658
18.1449,-0.0245752
18.1446,-0.0246149
18.1442,-0.0246451
18.1438,-0.0246661
18.1435,-0.0246934
18.1431,-0.0247177
18.1428,-0.0247421
18.1424,-0.0247664
18.1421,-0.0247909
18.1417,-0.0248152
18.1414,-0.0248151
18.141,-0.0248643
18.1407,-0.0248887
18.1403,-0.0249098
18.14,-0.0249374
18.1396,-0.024962
18.1393,-0.0249865
18.1389,-0.0250112
18.1386,-0.0250292
18.1382,-0.0250537
18.1379,-0.0250848
18.1375,-0.0251093
18.1372,-0.0251338
18.1368,-0.0251584
18.1365,-0.0251832
18.1361,-0.0252078
18.1358,-0.0252324
18.1354,-0.0252571
18.1351,-0.0252821
18.1347,-0.0253064
18.1344,-0.0253313
18.134,-0.0253559
18.1337,-0.025378
18.1333,-0.0254027
18.133,-0.0254307
18.1326,-0.0254493
18.1323,-0.0254805
18.1319,-0.0254987
18.1316,-0.02553
18.1312,-0.0255549
18.1309,-0.0255796
18.1305,-0.0256018
18.1302,-0.0256263
18.1298,-0.0256483
18.1295,-0.0256796
18.1291,-0.0257048
18.1288,-0.0257298
18.1284,-0.0257548
18.1281,-0.0257799
18.1277,-0.0258051
18.1274,-0.02583
18.127,-0.0258552
18.1267,-0.0258771
18.1263,-0.0258988
18.126,-0.0259307
18.1256,-0.025938
18.1253,-0.0259809
18.1249,-0.0260063
18.1246,-0.0260284
18.1242,-0.0260537
18.1239,-0.0260822
18.1235,-0.0261073
18.1232,-0.0261324
18.1228,-0.0261579
18.1225,-0.0261831
18.1221,-0.0262084
18.1218,-0.026234
18.1214,-0.0262594
18.1211,-0.0262816
18.1207,-0.0263037
18.1204,-0.0263292
18.12,-0.0263578
18.1197,-0.0263799
18.1193,-0.0264057
18.119,-0.0264378
18.1186,-0.0264631
18.1183,-0.026489
18.1179,-0.026514
18.1176,-0.0265369
18.1172,-0.0265592
18.1169,-0.0265847
18.1165,-0.0266104
18.1162,-0.0266425
18.1158,-0.0266681
18.1155,-0.0266938
18.1151,-0.0267194
18.1148,-0.026745
18.1144,-0.0267709
18.1141,-0.026794
18.1137,-0.0268224
18.1134,-0.0268481
18.113,-0.0268739
18.1127,-0.0268999
18.1123,-0.026923
18.112,-0.0269453
18.1116,-0.0269775
18.1113,-0.0270034
18.1109,-0.0270297
18.1106,-0.0270553
18.1102,-0.0270808
18.1099,-0.027107
18.1095,-0.0271269
18.1092,-0.0271593
18.1088,-0.0271851
18.1085,-0.0272114
18.1081,-0.0272374
18.1078,-0.0272634
18.1074,-0.0272894
18.1071,-0.0273159
18.1067,-0.0273416
18.1064,-0.027368
18.106,-0.027394
18.1057,-0.0274202
18.1053,-0.0274464
18.105,-0.0274724
18.1046,-0.0274986
18.1043,-0.0275252
18.1039,-0.0275514
18.1036,-0.0275775
18.1032,-0.0276039
18.1029,-0.0276306
18.1025,-0.0276535
18.1022,-0.0276767
18.1018,-0.0277032
18.1015,-0.0277358
18.1011,-0.0277621
18.1008,-0.0277887
18.1005,-0.0278148
18.1001,-0.0278414
18.0998,-0.0278681
18.0994,-0.0278944
18.0991,-0.0279209
18.0987,-0.027941
18.0984,-0.027974
18.098,-0.0280008
18.0977,-0.0280007
18.0973,-0.0280538
18.097,-0.0280802
18.0966,-0.0281068
18.0963,-0.0281336
18.0959,-0.0281602
18.0956,-0.028187
18.0952,-0.0282139
18.0949,-0.0282405
18.0945,-0.0282672
18.0942,-0.0282943
18.0938,-0.0283147
18.0935,-0.0283476
18.0931,-0.0283532
18.0928,-0.028401
18.0924,-0.0284277
18.0921,-0.0284551
18.0917,-0.0284818
18.0914,-0.0285088
18.091,-0.0285295
18.0907,-0.0285626
18.0903,-0.0285896
18.09,-0.0286164
18.0896,-0.0286436
18.0893,-0.0286701
18.0889,-0.0286974
18.0886,-0.0287244
18.0883,-0.0287305
18.0879,-0.0287787
18.0875,-0.0287996
18.0872,-0.0288264
18.0869,-0.02886
18.0865,-0.0288871
18.0862,-0.0289143
18.0858,-0.0289414
18.0855,-0.0289687
18.0851,-0.0289959
18.0848,-0.0290205
18.0844,-0.0290506
18.0841,-0.0290779
18.0837,-0.0291021
18.0834,-0.0291322
18.083,-0.0291595
18.0827,-0.0291868
18.0823,-0.0292141
18.082,-0.0292415
18.0816,-0.0292689
18.0813,-0.0292963
18.0809,-0.0293241
18.0806,-0.029351
18.0802,-0.0293788
18.0799,-0.029403
18.0795,-0.0294339
18.0792,-0.0294616
18.0788,-0.029489
18.0785,-0.0295134
18.0781,-0.0295439
18.0778,-0.0295716
18.0774,-0.0295992
18.0771,-0.0296267
18.0768,-0.0296546
18.0764,-0.0296822
18.0761,-0.0297099
18.0757,-0.0297376
18.0754,-0.0297654
18.075,-0.0297872
18.0747,-0.0298145
18.0743,-0.0298482
18.074,-0.0298763
18.0736,-0.0299048
18.0733,-0.0299314
18.0729,-0.0299598
18.0726,-0.0299876
18.0722,-0.0300156
18.0719,-0.0300433
18.0715,-0.0300714
18.0712,-0.0300931
18.0708,-0.0301273
18.0705,-0.0301552
18.0701,-0.0301829
18.0698,-0.0302112
18.0694,-0.0302393
18.0691,-0.0302673
18.0687,-0.0302955
18.0684,-0.0303203
18.0681,-0.0303514
18.0677,-0.0303734
18.0674,-0.0304074
18.067,-0.0304358
18.0667,-0.030458
18.0663,-0.0304858
18.066,-0.030514
18.0656,-0.0305428
18.0653,-0.0305769
18.0649,-0.0306053
18.0646,-0.0306336
18.0642,-0.0306619
18.0639,-0.03069
18.0635,-0.0307154
18.0632,-0.0307466
18.0628,-0.0307754
18.0625,-0.0308033
18.0621,-0.0308318
18.0618,-0.0308602
18.0614,-0.0308891
18.0611,-0.030899
18.0608,-0.0309459
18.0604,-0.0309742
18.0601,-0.0309818
18.0597,-0.0310315
18.0594,-0.0310597
18.059,-0.0310882
18.0587,-0.0311172
18.0583,-0.0311454
18.058,-0.0311743
18.0576,-0.0311994
18.0573,-0.0312249
18.0569,-0.0312544
18.0566,-0.0312827
18.0562,-0.0313176
18.0559,-0.0313428
18.0555,-0.0313747
18.0552,-0.0314037
18.0549,-0.0314323
18.0545,-0.0314549
18.0542,-0.0314901
18.0538,-0.0315191
18.0535,-0.0315479
18.0531,-0.0315766
18.0528,-0.0315813
18.0524,-0.0316346
18.0521,-0.0316634
18.0517,-0.0316923
18.0514,-0.0317211
18.051,-0.0317503
18.0507,-0.0317794
18.0503,-0.0318082
18.05,-0.0318372
18.0496,-0.0318659
18.0493,-0.0318922
18.0489,-0.0319183
18.0486,-0.0319534
18.0483,-0.0319827
18.0479,-0.0320118
18.0476,-0.0320407
18.0472,-0.0320701
18.0469,-0.0320964
18.0465,-0.032123
18.0462,-0.0321577
18.0458,-0.032187
18.0455,-0.0322159
18.0451,-0.0322398
18.0448,-0.0322688
18.0444,-0.0323039
18.0441,-0.0323339
18.0437,-0.0323627
18.0434,-0.032392
18.0431,-0.032394
18.0427,-0.032451
18.0424,-0.0324806
18.042,-0.0325036
18.0417,-0.0325394
18.0413,-0.0325689
18.041,-0.0325985
18.0406,-0.032628
18.0403,-0.0326512
18.0399,-0.0326809
18.0396,-0.0327165
18.0392,-0.0327461
18.0389,-0.0327756
18.0386,-0.0328054
18.0382,-0.032835
18.0379,-0.0328648
18.0375,-0.0328944
18.0372,-0.0329241
18.0368,-0.0329536
18.0365,-0.0329837
18.0361,-0.0330131
18.0358,-0.0330428
18.0354,-0.0330732
18.0351,-0.0330992
18.0347,-0.0331262
18.0344,-0.033162
18.0341,-0.0331918
18.0337,-0.033222
18.0334,-0.0332518
18.033,-0.0332816
18.0327,-0.0333048
18.0323,-0.0333417
18.032,-0.0333711
18.0316,-0.033401
18.0313,-0.0334316
18.0309,-0.0334612
18.0306,-0.0334913
18.0303,-0.0335215
18.0299,-0.0335516
18.0296,-0.0335817
18.0292,-0.0336116
18.0289,-0.0336417
18.0285,-0.0336719
18.0282,-0.0337018
18.0278,-0.0337319
18.0275,-0.0337621
18.0272,-0.0337926
18.0268,-0.0338193
18.0265,-0.0338373
18.0261,-0.0338829
18.0258,-0.033913
18.0254,-0.0339378
18.0251,-0.0339677
18.0247,-0.0340043
18.0244,-0.034034
18.0241,-0.0340645
18.0237,-0.0340948
18.0234,-0.0341157
18.023,-0.0341551
18.0227,-0.0341858
18.0223,-0.0342162
18.022,-0.0342467
18.0217,-0.0342772
18.0213,-0.0343043
18.021,-0.0343349
18.0206,-0.0343681
18.0203,-0.0343985
18.02,-0.0344291
18.0196,-0.03446
18.0193,-0.0344903
18.0189,-0.0345209
18.0186,-0.0345517
18.0182,-0.0345819
18.0179,-0.0346119
18.0176,-0.0346431
18.0172,-0.0346738
18.0169,-0.0347043
18.0165,-0.0347348
18.0162,-0.0347656
18.0159,-0.0347964
18.0155,-0.0348272
18.0152,-0.0348579
18.0148,-0.0348825
18.0145,-0.0349191
18.0141,-0.0349501
18.0138,-0.0349809
18.0135,-0.0350117
18.0131,-0.0350426
18.0128,-0.0350735
18.0124,-0.0351013
18.0121,-0.0351318
18.0118,-0.0351662
18.0114,-0.0351731
18.0111,-0.0352281
18.0107,-0.0352587
18.0104,-0.03529
18.0101,-0.0353209
18.0097,-0.0353521
18.0094,-0.0353828
18.009,-0.0354138
18.0087,-0.0354391
18.0083,-0.0354763
18.008,-0.0355073
18.0077,-0.0355382
18.0073,-0.0355695
18.007,-0.0356009
18.0066,-0.0356321
18.0063,-0.0356605
18.0059,-0.0356883
18.0056,-0.0357167
18.0053,-0.035757
18.0049,-0.0357883
18.0046,-0.0358197
18.0042,-0.0358417
18.0039,-0.0358819
18.0036,-0.0359136
18.0032,-0.035945
18.0029,-0.0359764
18.0025,-0.0360079
18.0022,-0.0360398
18.0019,-0.0360677
18.0015,-0.0361023
18.0012,-0.0361341
18.0008,-0.0361657
18.0005,-0.0361972
18.0002,-0.0362289
17.9998,-0.03626
17.9995,-0.0362917
17.9991,-0.0363232
17.9988,-0.0363549
17.9985,-0.0363868
17.9981,-0.0364183
17.9978,-0.0364501
17.9974,-0.0364724
17.9971,-0.0365135
17.9968,-0.0365455
17.9964,-0.036577
17.9961,-0.036609
17.9957,-0.0366401
17.9954,-0.036672
17.995,-0.036704
17.9947,-0.0367361
17.9944,-0.0367683
17.994,-0.0368002
17.9937,-0.036829
17.9933,-0.0368639
17.993,-0.0368957
17.9927,-0.0369276
17.9923,-0.0369599
17.992,-0.0369764
17.9916,-0.0370239
17.9913,-0.0370557
17.991,-0.0370877
17.9906,-0.0371199
17.9903,-0.037152
17.9899,-0.0371813
17.9896,-0.0372166
17.9893,-0.0372484
17.9889,-0.0372781
17.9886,-0.0373127
17.9882,-0.037345
17.9879,-0.0373776
17.9876,-0.0374094
17.9872,-0.0374361
17.9869,-0.0374738
17.9865,-0.0375065
17.9862,-0.0375387
17.9858,-0.0375709
17.9855,-0.0376039
17.9852,-0.0376361
17.9848,-0.0376686
17.9845,-0.0377008
17.9841,-0.0377308
17.9838,-0.0377658
17.9835,-0.0377984
17.9831,-0.0378305
17.9828,-0.0378602
17.9824,-0.0378962
17.9821,-0.0379283
17.9818,-0.0379609
17.9814,-0.0379936
17.9811,-0.0380261
17.9807,-0.0380591
17.9804,-0.0380913
17.9801,-0.0381241
17.9797,-0.0381569
17.9794,-0.0381894
17.979,-0.0382222
17.9787,-0.0382519
17.9784,-0.0382877
17.978,-0.0383207
17.9777,-0.0383537
17.9774,-0.0383831
17.977,-0.0384193
17.9766,-0.0384491
17.9763,-0.0384846
17.976,-0.0385181
17.9756,-0.0385506
17.9753,-0.0385836
17.975,-0.0386166
17.9746,-0.0386497
17.9743,-0.0386798
17.9739,-0.0387156
17.9736,-0.0387485
17.9733,-0.0387814
17.9729,-0.0388149
17.9726,-0.0388421
17.9722,-0.038881
17.9719,-0.0389143
17.9715,-0.0389472
17.9712,-0.0389802
17.9709,-0.0390108
17.9705,-0.039041
17.9702,-0.0390802
17.9698,-0.0391133
17.9695,-0.0391435
17.9692,-0.0391796
17.9688,-0.0392071
17.9685,-0.0392459
17.9681,-0.0392769
17.9678,-0.0393103
17.9675,-0.0393462
17.9671,-0.0393742
17.9668,-0.0394132
17.9664,-0.0394404
17.9661,-0.0394803
17.9658,-0.0395133
17.9654,-0.039544
17.9651,-0.0395653
17.9647,-0.0396139
17.9644,-0.0396475
17.9641,-0.0396809
17.9637,-0.0397146
17.9634,-0.0397449
17.963,-0.0397756
17.9627,-0.0398157
17.9624,-0.0398491
17.962,-0.0398768
17.9617,-0.0399136
17.9613,-0.0399501
17.961,-0.039984
17.9607,-0.040012
17.9603,-0.0400455
17.96,-0.0400851
17.9596,-0.040119
17.9593,-0.0401524
17.959,-0.0401866
17.9586,-0.0402207
17.9583,-0.0402544
17.9579,-0.0402885
17.9576,-0.0403163
17.9573,-0.0403559
17.9569,-0.0403899
17.9566,-0.0404244
17.9562,-0.0404579
17.9559,-0.0404917
17.9556,-0.0405256
17.9552,-0.0405597
17.9549,-0.040594
17.9545,-0.0406277
17.9542,-0.0406621
17.9539,-0.0406918
17.9535,-0.0407243
17.9532,-0.0407583
17.9528,-0.0407986
17.9525,-0.0408332
17.9522,-0.0408613
17.9518,-0.0409009
17.9515,-0.0409356
17.9511,-0.0409698
17.9508,-0.041004
17.9505,-0.0410382
17.9501,-0.0410727
17.9498,-0.0411065
17.9494,-0.041141
17.9491,-0.0411756
17.9488,-0.0412098
17.9484,-0.0412442
17.9481,-0.0412786
17.9477,-0.0413131
17.9474,-0.0413474
17.9471,-0.0413818
17.9467,-0.0414166
17.9464,-0.041451
17.9461,-0.0414844
17.9457,-0.0415142
17.9454,-0.0415546
17.945,-0.0415889
17.9447,-0.0416236
17.9443,-0.0416553
17.944,-0.041693
17.9437,-0.0417273
17.9433,-0.0417626
17.943,-0.0417968
17.9427,-0.0418316
17.9423,-0.0418666
17.942,-0.0419012
17.9416,-0.0419357
17.9413,-0.0419671
17.941,-0.0420053
17.9406,-0.0420403
17.9403,-0.0420751
17.9399,-0.0421101
17.9396,-0.0421413
17.9393,-0.0421795
17.9389,-0.0422143
17.9386,-0.0422495
17.9382,-0.0422844
17.9379,-0.0423191
17.9376,-0.0423539
17.9372,-0.0423867
17.9369,-0.0424242
17.9365,-0.0424588
17.9362,-0.0424942
17.9359,-0.0425288
17.9355,-0.042564
17.9352,-0.0425997
17.9348,-0.0426341
17.9345,-0.0426694
17.9342,-0.0427047
17.9338,-0.0427367
17.9335,-0.042775
17.9331,-0.0428045
17.9328,-0.042842
17.9325,-0.0428738
17.9321,-0.0429161
17.9318,-0.0429509
17.9314,-0.0429864
17.9311,-0.043022
17.9308,-0.0430575
17.9304,-0.0430892
17.9301,-0.0431246
17.9297,-0.0431574
17.9294,-0.0431898
17.9291,-0.0432338
17.9287,-0.0432511
17.9284,-0.043305
17.9281,-0.0433373
17.9277,-0.0433697
17.9274,-0.0434052
17.927,-0.0434465
17.9267,-0.0434819
17.9264,-0.0435178
17.926,-0.0435536
17.9257,-0.0435855
17.9253,-0.0436219
17.925,-0.0436576
17.9247,-0.0436959
17.9243,-0.0437312
17.924,-0.0437614
17.9236,-0.0438031
17.9233,-0.0438382
17.923,-0.0438717
17.9226,-0.0439043
17.9223,-0.0439459
17.9219,-0.043976
17.9216,-0.0440111
17.9213,-0.0440532
17.9209,-0.0440886
17.9206,-0.0441217
17.9203,-0.0441605
17.9199,-0.0441966
17.9196,-0.0442325
17.9192,-0.0442684
17.9189,-0.0443045
17.9186,-0.0443405
17.9182,-0.0443759
17.9179,-0.0444095
17.9175,-0.0444421
17.9172,-0.0444747
17.9169,-0.0445199
17.9165,-0.0445562
17.9162,-0.0445924
17.9158,-0.0446255
17.9155,-0.0446585
17.9152,-0.0446825
17.9148,-0.0447308
17.9145,-0.0447722
17.9141,-0.0448027
17.9138,-0.044845
17.9135,-0.0448814
17.9131,-0.044918
17.9128,-0.0449541
17.9125,-0.0449901
17.9121,-0.0450261
17.9118,-0.0450628
17.9114,-0.0450995
17.9111,-0.0451355
17.9108,-0.0451723
17.9104,-0.0452081
17.9101,-0.0452445
17.9098,-0.0452772
17.9094,-0.0453177
17.9091,-0.0453536
17.9087,-0.0453848
17.9084,-0.0454267
17.9081,-0.0454629
17.9077,-0.0454993
17.9074,-0.0455358
17.907,-0.045573
17.9067,-0.0456092
17.9064,-0.0456456
17.906,-0.0456827
17.9057,-0.0457166
17.9053,-0.0457562
17.905,-0.0457925
17.9047,-0.0458292
17.9043,-0.0458656
17.904,-0.0459025
17.9037,-0.0459391
17.9033,-0.0459756
17.903,-0.0460129
17.9026,-0.0460437
17.9023,-0.046086
17.902,-0.0461226
17.9016,-0.0461597
17.9013,-0.0461965
17.9009,-0.0462332
17.9006,-0.0462703
17.9003,-0.0463072
17.8999,-0.0463438
17.8996,-0.0463808
17.8993,-0.0464178
17.8989,-0.0464548
17.8986,-0.0464921
17.8982,-0.0465291
17.8979,-0.0465659
17.8976,-0.0466032
17.8972,-0.046634
17.8969,-0.0466771
17.8965,-0.0467055
17.8962,-0.0467511
17.8959,-0.046788
17.8955,-0.0468251
17.8952,-0.0468624
17.8949,-0.0469
17.8945,-0.0469338
17.8942,-0.0469712
17.8938,-0.0470106
17.8935,-0.0470484
17.8932,-0.0470855
17.8928,-0.0471226
17.8925,-0.0471542
17.8921,-0.0471971
17.8918,-0.0472349
17.8915,-0.0472722
17.8911,-0.0473096
17.8908,-0.0473463
17.8905,-0.047384
17.8901,-0.0474215
17.8898,-0.0474588
17.8894,-0.0474964
17.8891,-0.0475339
17.8888,-0.047571
17.8884,-0.0476088
17.8881,-0.047646
17.8878,-0.0476768
17.8874,-0.0477209
17.8871,-0.0477552
17.8867,-0.0477962
17.8864,-0.0478332
17.8861,-0.0478713
17.8857,-0.0479088
17.8854,-0.0479462
17.885,-0.0479843
17.8847,-0.0480217
17.8844,-0.0480515
